"","AGBN","seed","seedrich","type","time"
"391",69.381553153248,0,0,"MF","first"
"392",202.1349767724,0,0,"MF","first"
"393",86.269658853672,0,0,"MF","first"
"394",104.809050334296,0,0,"MF","first"
"395",99.05994183204,9816.98648,1,"MF","first"
"396",13.611526549488,1852.2616,1,"MF","first"
"397",73.0141240752,0,0,"MF","first"
"398",29.360875537224,1111.35696,1,"MF","first"
"399",58.142867947416,4630.654,2,"MF","first"
"400",40.407638350968,0,0,"MF","first"
"401",1.8272484517896,0,0,"MF","first"
"402",129.98928386808,0,0,"MF","first"
"403",180.2947398336,2593.16624,3,"MF","first"
"404",108.443134397808,9631.76032,2,"MF","first"
"405",30.857977796688,0,0,"MF","first"
"406",106.461367292448,0,0,"MF","first"
"407",12.658224949776,0,0,"MF","first"
"408",152.63921966832,0,0,"MF","first"
"409",156.2985563832,0,0,"MF","first"
"410",144.5420068848,0,0,"MF","first"
"411",30.449586493872,740.90464,2,"MF","first"
"412",61.729215196824,0,0,"MF","first"
"413",92.852665273872,3889.74936,3,"MF","first"
"414",53.004889300104,0,0,"MF","first"
"415",24.678924130728,0,0,"MF","first"
"416",127.95606994968,370.45232,1,"MF","first"
"417",20.646794169288,0,0,"MF","first"
"418",22.389428865888,0,0,"MF","first"
"419",79.031013799752,0,0,"MF","first"
"420",32.004546803208,0,0,"MF","first"
"421",69.364549925496,370.45232,2,"MF","first"
"422",26.907310893456,0,0,"MF","first"
"423",48.5740857672,0,0,"MF","first"
"424",52.146691449552,0,0,"MF","first"
"425",50.087361828672,370.45232,1,"MF","first"
"426",36.659407371552,0,0,"MF","first"
"427",0.81446962865184,0,0,"MF","first"
"428",67.849469302608,0,0,"MF","first"
"429",16.202237860872,0,0,"MF","first"
"430",1.2341933529912,185.22616,1,"MF","first"
"431",6.8511451922424,0,0,"MF","first"
"432",41.957980776432,926.1308,1,"MF","first"
"433",95.680166426712,0,0,"MF","first"
"434",26.910639804888,0,0,"MF","first"
"435",163.9158230808,0,0,"MF","first"
"436",148.999609836,185.22616,1,"MF","first"
"437",42.915306211848,370.45232,1,"MF","first"
"438",52.745010039288,32970.25648,2,"MF","first"
"439",50.615246480904,185.22616,1,"MF","first"
"440",20.447126734104,10187.4388,1,"MF","first"
"441",78.787958431392,1296.58312,1,"MF","first"
"442",39.230896180896,11669.24808,2,"MF","first"
"443",58.379556912768,1111.35696,2,"MF","first"
"444",61.387043452056,3148.84472,3,"MF","first"
"445",9.246421381428,1296.58312,2,"MF","first"
"446",11.674660518864,0,0,"MF","first"
"447",68.323239529272,0,0,"MF","first"
"448",2.6831485688616,370.45232,1,"MF","first"
"449",16.536518852616,370.45232,2,"MF","first"
"450",23.663774270808,0,0,"MF","first"
"451",3.853612882728,1111.35696,1,"MF","first"
"452",8.1863323380216,0,0,"MF","first"
"453",5.4066890506104,1852.2616,1,"MF","first"
"454",57.284165716344,370.45232,2,"MF","first"
"455",40.463131416624,0,0,"MF","first"
"456",5.1056019013104,1111.35696,4,"MF","first"
"457",19.943833434336,5001.10632,1,"MF","first"
"458",3.263151420648,2963.61856,1,"MF","first"
"459",5.5972428902208,2037.48776,2,"MF","first"
"460",24.708122158608,21301.0084,4,"MF","first"
"461",15.364517859432,5001.10632,5,"MF","first"
