"","AGBN","seed","seedrich","type","time"
"84",298.21262867424,555.67848,2,"SF","first"
"85",45.161940340944,0,0,"SF","first"
"86",44.731031250024,0,0,"SF","first"
"87",84.228509348424,0,0,"SF","first"
"88",105.541948855224,0,0,"SF","first"
"89",278.79868620576,8890.85568,2,"SF","first"
"90",102.573153906048,0,0,"SF","first"
"91",86.846132162664,0,0,"SF","first"
"92",80.218740256704,740.90464,3,"SF","first"
"93",122.25421629792,0,0,"SF","first"
"94",41.599982691792,0,0,"SF","first"
"95",36.560593623456,185.22616,1,"SF","first"
"96",51.180735503016,20004.42528,4,"SF","first"
"97",140.37055581528,370.45232,2,"SF","first"
"98",72.306523039464,0,0,"SF","first"
"99",87.278543186688,0,0,"SF","first"
"100",34.140609513864,0,0,"SF","first"
"101",27.488839216104,0,0,"SF","first"
"102",58.709645941968,555.67848,2,"SF","first"
"103",45.102625191792,0,0,"SF","first"
"104",54.22841556552,740.90464,2,"SF","first"
"105",6.7987535063616,0,0,"SF","first"
"106",134.17878055176,0,0,"SF","first"
"107",106.578495657648,926.1308,1,"SF","first"
"108",57.635360268192,0,0,"SF","first"
"109",60.176844040824,1481.80928,2,"SF","first"
"110",27.945830384136,0,0,"SF","first"
"111",4.750603199496,185.22616,1,"SF","first"
"112",78.533156601144,370.45232,2,"SF","first"
"113",69.610127196456,0,0,"SF","first"
"114",55.272841912512,0,0,"SF","first"
"115",13.975218529776,0,0,"SF","first"
"116",78.548904481824,0,0,"SF","first"
"117",75.601887562656,0,0,"SF","first"
"118",21.64386478968,0,0,"SF","first"
"119",45.073539248472,0,0,"SF","first"
"120",21.462108467184,0,0,"SF","first"
"121",28.645495833024,0,0,"SF","first"
"122",7.6461195050352,0,0,"SF","first"
"123",7.7532443232552,0,0,"SF","first"
"124",12.665689781472,0,0,"SF","first"
"125",3.2940688256784,0,0,"SF","first"
"126",86.700803322168,7964.72488,3,"SF","first"
"127",42.776310148992,0,0,"SF","first"
"128",39.834449119584,0,0,"SF","first"
"129",16.839012663144,0,0,"SF","first"
"130",105.696782466408,2963.61856,2,"SF","first"
"131",9.1605780586152,0,0,"SF","first"
"132",109.611761645736,8705.62952,2,"SF","first"
